fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
2724,201612,1.4751,-0.6901,2.565,4.4512,0.6549,1.4397,1.6994,-0.39,-1.05
2724,201701,3.0593,2.3268,0.5085,1.1191,3.3549,1.8839,1.5333,-0.97,3.39
2724,201702,2.4119,3.4229,1.6874,0.3129,3.8069,2.1723,2.4413,-1.65,-1.11
2724,201703,1.4493,1.3505,1.032,0.3507,0.689,-0.1914,-1.4823,-0.88,-0.98
2724,201704,2.0536,0.9702,0.3093,-0.1253,1.9798,0.7714,-1.7642,0.51,-2.19
2724,201705,2.4497,-2.4478,-2.9979,-2.8881,1.9433,-0.5916,-2.4836,1.47,-3.59
2724,201706,0.5978,6.0265,4.1818,4.027,1.3422,1.6843,2.9574,-0.25,4.01
2724,201707,3.056,-1.2602,-0.5901,-0.4316,1.3758,1.3857,2.4558,1.63,2.06
2724,201708,0.4119,-1.9997,-2.1008,-2.2834,0.3546,-0.6551,-1.9579,3.53,-0.41
2724,201709,2.297,7.821,9.8655,8.4296,2.5157,4.1298,4.5581,-1.23,2.8
2724,201710,2.085,-1.6289,0.3666,0.3082,2.2918,1.458,1.7178,4.3,-0.79
2724,201711,1.9639,2.4251,2.8899,4.0941,4.1918,3.7667,3.1984,-0.75,0.3
2724,201712,1.1254,1.4001,-0.3427,1.7271,0.9457,0.8373,1.2083,-1.62,-0.86
2724,201801,6.2908,2.1066,2.3664,2.6344,5.1922,4.0528,3.3308,3.94,0.57
2724,201802,-4.3044,-3.9537,-4.0959,-3.5894,-3.4666,-4.3996,-4.5239,3.98,-0.99
2724,201803,-1.2851,1.4024,1.7771,0.977,-0.4391,-0.5834,-0.3663,-1.28,0.33
2724,201804,0.8137,0.4733,0.8323,1.3597,-0.3442,-0.155,0.4419,0.27,-0.54
2724,201805,0.565,7.9327,6.6084,4.1766,3.3763,2.0795,1.3378,3.77,-0.2
2724,201806,-0.8026,1.6495,-0.1278,0.7157,1.317,0.6976,-0.9024,-2.41,0.9
2724,201807,2.8317,-0.4172,0.3703,0.1197,2.5255,3.0834,2.0046,-1.62,1.5
2724,201808,1.0228,6.3336,3.1688,1.3424,5.646,1.7389,1.6068,5.29,1.29
2724,201809,-0.2336,-0.8417,-2.9806,-2.4214,-0.1477,-1.1687,-1.6889,-0.07,0.24
2724,201810,-8.8212,-13.4735,-10.9562,-8.7567,-10.028,-7.0165,-8.2994,-1.82,1.27
2724,201811,1.8836,-1.5719,0.433,-2.0924,2.7689,2.3611,1.4581,-1.4,1.07
2724,201812,-7.582,-14.791,-13.5017,-13.2842,-9.7363,-10.3906,-13.242,1.73,-1.94
2729,201401,-1.9557,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2729,201402,5.984,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2729,201403,-4.0569,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2729,201404,-2.5283,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2729,201405,3.4884,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2729,201406,2.9699,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2729,201407,-0.4681,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2729,201408,4.6601,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2729,201409,-1.7974,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2729,201410,2.579,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0,-2.72
2729,201411,1.5815,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2729,201412,-0.3675,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2729,201501,-2.7051,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2729,201502,6.4126,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2729,201503,-1.0957,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2729,201504,0.4261,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2729,201505,1.2728,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2729,201506,-1.0879,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2729,201507,3.7468,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2729,201508,-6.7663,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2729,201509,-3.2057,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2729,201510,9.7516,4.8166,5.4553,4.3989,6.2262,7.2314,5.3212,-3.97,0.88
2729,201511,0.922,5.2917,2.0175,2.0833,0.9503,-0.4823,1.5197,2.28,0.02
2729,201512,-1.2975,-4.8879,-5.0326,-5.1763,-2.2015,-4.226,-5.9517,3.44,1.06
2729,201601,-7.7657,-12.6937,-9.6057,-7.929,-8.3971,-5.9705,-8.565,1.37,-2.78
2729,201602,-1.7233,-0.778,1.378,-0.5906,1.3759,1.8052,-0.8554,-4.09,-0.74
2729,201603,5.3607,7.0497,8.2533,8.2204,6.778,9.1568,13.4578,-5.14,1.52
2729,201604,0.2378,3.767,3.1839,5.2438,0.9051,2.4823,6.4891,-6.23,0.16
2729,201605,2.8937,0.9958,0.6244,-0.7584,2.4096,0.9323,1.2869,1.94,0.14
2729,201606,-2.5769,-2.3322,-0.7117,1.7359,-0.8664,-0.6354,-3.1743,4.21,1.54
2729,201607,6.1634,5.8402,6.0885,6.4018,5.084,3.5835,4.6082,-3.06,4.46
2729,201608,0.5401,0.9718,2.767,3.4496,0.2997,0.6195,2.1819,-3.11,-0.34
2729,201609,1.3429,4.9983,2.5463,1.8764,-0.1066,0.8081,0.6506,-0.55,0.09
2729,201610,-2.4735,-9.6114,-6.7332,-3.8473,-3.2981,-1.6866,-2.2328,0.65,2.7
2729,201611,-1.9022,6.5506,10.2305,11.929,4.4373,7.404,12.2853,-4.22,-0.01
2729,201612,-0.6094,-0.6901,2.565,4.4512,0.6549,1.4397,1.6994,-0.39,-1.05
2729,201701,4.7935,2.3268,0.5085,1.1191,3.3549,1.8839,1.5333,-0.97,3.39
2729,201702,3.442,3.4229,1.6874,0.3129,3.8069,2.1723,2.4413,-1.65,-1.11
2729,201703,1.4886,1.3505,1.032,0.3507,0.689,-0.1914,-1.4823,-0.88,-0.98
2729,201704,2.9767,0.9702,0.3093,-0.1253,1.9798,0.7714,-1.7642,0.51,-2.19
2729,201705,3.3096,-2.4478,-2.9979,-2.8881,1.9433,-0.5916,-2.4836,1.47,-3.59
2729,201706,0.3295,6.0265,4.1818,4.027,1.3422,1.6843,2.9574,-0.25,4.01
2729,201707,2.9735,-1.2602,-0.5901,-0.4316,1.3758,1.3857,2.4558,1.63,2.06
2729,201708,1.8987,-1.9997,-2.1008,-2.2834,0.3546,-0.6551,-1.9579,3.53,-0.41
2729,201709,0.7764,7.821,9.8655,8.4296,2.5157,4.1298,4.5581,-1.23,2.8
2729,201710,3.0817,-1.6289,0.3666,0.3082,2.2918,1.458,1.7178,4.3,-0.79
2729,201711,2.9522,2.4251,2.8899,4.0941,4.1918,3.7667,3.1984,-0.75,0.3
2729,201712,0.2187,1.4001,-0.3427,1.7271,0.9457,0.8373,1.2083,-1.62,-0.86
2729,201801,8.9207,2.1066,2.3664,2.6344,5.1922,4.0528,3.3308,3.94,0.57
2729,201802,-2.7422,-3.9537,-4.0959,-3.5894,-3.4666,-4.3996,-4.5239,3.98,-0.99
2729,201803,-1.9549,1.4024,1.7771,0.977,-0.4391,-0.5834,-0.3663,-1.28,0.33
2729,201804,1.112,0.4733,0.8323,1.3597,-0.3442,-0.155,0.4419,0.27,-0.54
2729,201805,3.9818,7.9327,6.6084,4.1766,3.3763,2.0795,1.3378,3.77,-0.2
2729,201806,0.5657,1.6495,-0.1278,0.7157,1.317,0.6976,-0.9024,-2.41,0.9
2729,201807,2.9017,-0.4172,0.3703,0.1197,2.5255,3.0834,2.0046,-1.62,1.5
2729,201808,4.5118,6.3336,3.1688,1.3424,5.646,1.7389,1.6068,5.29,1.29
2729,201810,-9.5447,-13.4735,-10.9562,-8.7567,-10.028,-7.0165,-8.2994,-1.82,1.27
2729,201811,3.2066,-1.5719,0.433,-2.0924,2.7689,2.3611,1.4581,-1.4,1.07
2729,201812,-8.4068,-14.791,-13.5017,-13.2842,-9.7363,-10.3906,-13.242,1.73,-1.94
2731,201401,-4.0476,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2731,201402,4.3672,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2731,201403,2.1874,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2731,201404,0.2327,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2731,201405,1.6713,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2731,201406,2.1169,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2731,201407,-1.903,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2731,201408,4.0185,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2731,201409,-2.3979,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2731,201410,1.7288,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0,-2.72
2731,201411,2.5045,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2731,201412,0.0075,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2731,201501,-4.5519,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2731,201502,6.1947,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2731,201503,-1.2963,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2731,201504,1.1726,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2731,201505,1.3445,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2731,201506,-1.8527,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2731,201507,0.0469,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2731,201508,-5.6781,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2731,201509,-3.4826,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2731,201510,7.732,4.8166,5.4553,4.3989,6.2262,7.2314,5.3212,-3.97,0.88
2731,201511,0.5263,5.2917,2.0175,2.0833,0.9503,-0.4823,1.5197,2.28,0.02
2731,201512,-3.0313,-4.8879,-5.0326,-5.1763,-2.2015,-4.226,-5.9517,3.44,1.06
2731,201601,-6.7831,-12.6937,-9.6057,-7.929,-8.3971,-5.9705,-8.565,1.37,-2.78
2731,201602,-0.0551,-0.778,1.378,-0.5906,1.3759,1.8052,-0.8554,-4.09,-0.74
2731,201603,7.0601,7.0497,8.2533,8.2204,6.778,9.1568,13.4578,-5.14,1.52
2731,201604,1.3395,3.767,3.1839,5.2438,0.9051,2.4823,6.4891,-6.23,0.16
2731,201605,0.5592,0.9958,0.6244,-0.7584,2.4096,0.9323,1.2869,1.94,0.14
2731,201606,-0.4495,-2.3322,-0.7117,1.7359,-0.8664,-0.6354,-3.1743,4.21,1.54
2731,201607,3.5842,5.8402,6.0885,6.4018,5.084,3.5835,4.6082,-3.06,4.46
2731,201608,1.0875,0.9718,2.767,3.4496,0.2997,0.6195,2.1819,-3.11,-0.34
2731,201609,-0.0489,4.9983,2.5463,1.8764,-0.1066,0.8081,0.6506,-0.55,0.09
2731,201610,-1.3699,-9.6114,-6.7332,-3.8473,-3.2981,-1.6866,-2.2328,0.65,2.7
2731,201611,6.5476,6.5506,10.2305,11.929,4.4373,7.404,12.2853,-4.22,-0.01
2731,201612,2.2944,-0.6901,2.565,4.4512,0.6549,1.4397,1.6994,-0.39,-1.05
2731,201701,0.6132,2.3268,0.5085,1.1191,3.3549,1.8839,1.5333,-0.97,3.39
2731,201702,2.7661,3.4229,1.6874,0.3129,3.8069,2.1723,2.4413,-1.65,-1.11
2731,201703,-0.6387,1.3505,1.032,0.3507,0.689,-0.1914,-1.4823,-0.88,-0.98
2731,201704,-0.0918,0.9702,0.3093,-0.1253,1.9798,0.7714,-1.7642,0.51,-2.19
2731,201705,0.046,-2.4478,-2.9979,-2.8881,1.9433,-0.5916,-2.4836,1.47,-3.59
2731,201706,2.0129,6.0265,4.1818,4.027,1.3422,1.6843,2.9574,-0.25,4.01
2731,201707,1.4652,-1.2602,-0.5901,-0.4316,1.3758,1.3857,2.4558,1.63,2.06
2731,201708,-0.8574,-1.9997,-2.1008,-2.2834,0.3546,-0.6551,-1.9579,3.53,-0.41
2731,201709,3.0951,7.821,9.8655,8.4296,2.5157,4.1298,4.5581,-1.23,2.8
2731,201710,1.3245,-1.6289,0.3666,0.3082,2.2918,1.458,1.7178,4.3,-0.79
2731,201711,3.1808,2.4251,2.8899,4.0941,4.1918,3.7667,3.1984,-0.75,0.3
2731,201712,1.4637,1.4001,-0.3427,1.7271,0.9457,0.8373,1.2083,-1.62,-0.86
2731,201801,4.6971,2.1066,2.3664,2.6344,5.1922,4.0528,3.3308,3.94,0.57
2731,201802,-5.3249,-3.9537,-4.0959,-3.5894,-3.4666,-4.3996,-4.5239,3.98,-0.99
2731,201803,-1.7272,1.4024,1.7771,0.977,-0.4391,-0.5834,-0.3663,-1.28,0.33
2731,201804,0.6309,0.4733,0.8323,1.3597,-0.3442,-0.155,0.4419,0.27,-0.54
2731,201805,0.8509,7.9327,6.6084,4.1766,3.3763,2.0795,1.3378,3.77,-0.2
2731,201806,-0.1066,1.6495,-0.1278,0.7157,1.317,0.6976,-0.9024,-2.41,0.9
2731,201807,3.9225,-0.4172,0.3703,0.1197,2.5255,3.0834,2.0046,-1.62,1.5
2731,201808,1.692,6.3336,3.1688,1.3424,5.646,1.7389,1.6068,5.29,1.29
2731,201809,-0.4266,-0.8417,-2.9806,-2.4214,-0.1477,-1.1687,-1.6889,-0.07,0.24
2731,201810,-7.4979,-13.4735,-10.9562,-8.7567,-10.028,-7.0165,-8.2994,-1.82,1.27
2731,201811,2.5012,-1.5719,0.433,-2.0924,2.7689,2.3611,1.4581,-1.4,1.07
2731,201812,-9.8689,-14.791,-13.5017,-13.2842,-9.7363,-10.3906,-13.242,1.73,-1.94
2733,201401,-3.4799,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2733,201402,4.5568,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2733,201403,0.7663,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2733,201404,0.7129,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2733,201405,2.2652,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2733,201406,2.0739,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2733,201407,-1.3218,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2733,201408,3.9723,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2733,201409,-1.5549,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2733,201410,2.4368,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0,-2.72
2733,201411,2.5991,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2733,201412,-0.156,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2733,201501,-3.2751,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2733,201502,5.7788,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2733,201503,-1.5792,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2733,201504,0.9107,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2733,201505,1.2033,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2733,201506,-1.9078,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2733,201507,1.8261,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2733,201508,-5.9778,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2733,201509,-2.4977,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2733,201510,8.3838,4.8166,5.4553,4.3989,6.2262,7.2314,5.3212,-3.97,0.88
2733,201511,0.3438,5.2917,2.0175,2.0833,0.9503,-0.4823,1.5197,2.28,0.02
2733,201512,-1.6736,-4.8879,-5.0326,-5.1763,-2.2015,-4.226,-5.9517,3.44,1.06
2733,201601,-5.1816,-12.6937,-9.6057,-7.929,-8.3971,-5.9705,-8.565,1.37,-2.78
2733,201602,-0.0934,-0.778,1.378,-0.5906,1.3759,1.8052,-0.8554,-4.09,-0.74
2733,201603,6.9659,7.0497,8.2533,8.2204,6.778,9.1568,13.4578,-5.14,1.52
2733,201604,0.3497,3.767,3.1839,5.2438,0.9051,2.4823,6.4891,-6.23,0.16
2733,201605,1.6986,0.9958,0.6244,-0.7584,2.4096,0.9323,1.2869,1.94,0.14
2733,201606,0.0799,-2.3322,-0.7117,1.7359,-0.8664,-0.6354,-3.1743,4.21,1.54
2733,201607,3.7435,5.8402,6.0885,6.4018,5.084,3.5835,4.6082,-3.06,4.46
2733,201608,0.1659,0.9718,2.767,3.4496,0.2997,0.6195,2.1819,-3.11,-0.34
2733,201609,0.0828,4.9983,2.5463,1.8764,-0.1066,0.8081,0.6506,-0.55,0.09
2733,201610,-1.8204,-9.6114,-6.7332,-3.8473,-3.2981,-1.6866,-2.2328,0.65,2.7
2733,201611,3.8348,6.5506,10.2305,11.929,4.4373,7.404,12.2853,-4.22,-0.01
2733,201612,1.9264,-0.6901,2.565,4.4512,0.6549,1.4397,1.6994,-0.39,-1.05
2733,201701,1.7409,2.3268,0.5085,1.1191,3.3549,1.8839,1.5333,-0.97,3.39
2733,201702,3.8201,3.4229,1.6874,0.3129,3.8069,2.1723,2.4413,-1.65,-1.11
2733,201703,0.0767,1.3505,1.032,0.3507,0.689,-0.1914,-1.4823,-0.88,-0.98
2733,201704,1.0724,0.9702,0.3093,-0.1253,1.9798,0.7714,-1.7642,0.51,-2.19
2733,201705,1.402,-2.4478,-2.9979,-2.8881,1.9433,-0.5916,-2.4836,1.47,-3.59
2733,201706,0.5901,6.0265,4.1818,4.027,1.3422,1.6843,2.9574,-0.25,4.01
2733,201707,2.2114,-1.2602,-0.5901,-0.4316,1.3758,1.3857,2.4558,1.63,2.06
2733,201708,0.2934,-1.9997,-2.1008,-2.2834,0.3546,-0.6551,-1.9579,3.53,-0.41
2733,201709,2.011,7.821,9.8655,8.4296,2.5157,4.1298,4.5581,-1.23,2.8
2733,201710,2.4731,-1.6289,0.3666,0.3082,2.2918,1.458,1.7178,4.3,-0.79
2733,201711,3.113,2.4251,2.8899,4.0941,4.1918,3.7667,3.1984,-0.75,0.3
2733,201712,1.0257,1.4001,-0.3427,1.7271,0.9457,0.8373,1.2083,-1.62,-0.86
2733,201801,5.7046,2.1066,2.3664,2.6344,5.1922,4.0528,3.3308,3.94,0.57
2733,201802,-3.6942,-3.9537,-4.0959,-3.5894,-3.4666,-4.3996,-4.5239,3.98,-0.99
2733,201803,-2.6017,1.4024,1.7771,0.977,-0.4391,-0.5834,-0.3663,-1.28,0.33
2733,201804,0.4795,0.4733,0.8323,1.3597,-0.3442,-0.155,0.4419,0.27,-0.54
2733,201805,2.3517,7.9327,6.6084,4.1766,3.3763,2.0795,1.3378,3.77,-0.2
2733,201806,0.633,1.6495,-0.1278,0.7157,1.317,0.6976,-0.9024,-2.41,0.9
2733,201807,3.637,-0.4172,0.3703,0.1197,2.5255,3.0834,2.0046,-1.62,1.5
2733,201808,3.284,6.3336,3.1688,1.3424,5.646,1.7389,1.6068,5.29,1.29
2733,201809,0.4988,-0.8417,-2.9806,-2.4214,-0.1477,-1.1687,-1.6889,-0.07,0.24
2733,201810,-7.0099,-13.4735,-10.9562,-8.7567,-10.028,-7.0165,-8.2994,-1.82,1.27
2733,201811,2.1348,-1.5719,0.433,-2.0924,2.7689,2.3611,1.4581,-1.4,1.07
2733,201812,-8.9557,-14.791,-13.5017,-13.2842,-9.7363,-10.3906,-13.242,1.73,-1.94
2755,201401,-3.1359,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2755,201402,6.3549,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2755,201403,-1.3529,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2755,201404,-1.2571,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2755,201405,2.8356,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2755,201406,2.87,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2755,201407,-3.1729,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2755,201408,5.0282,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2755,201409,-2.851,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2755,201410,3.7099,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0,-2.72
2755,201411,2.456,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2755,201412,-0.2095,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2755,201501,-2.7436,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2755,201502,5.1238,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2755,201503,-1.2048,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2755,201504,-0.8315,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2755,201505,1.1738,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2755,201506,-1.989,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2755,201507,1.9729,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2755,201508,-5.5832,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2755,201509,2.5767,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2761,201401,-3.4921,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2761,201402,3.9108,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2761,201403,-1.7235,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2761,201404,0.4295,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2761,201405,3.7063,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2761,201406,0.6873,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2761,201407,-1.7065,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
