fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
2413,200303,2.339,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2413,200304,6.1078,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2413,200305,4.461,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2413,200306,1.0542,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2413,200307,-0.142,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2413,200308,1.0842,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2413,200309,0.7846,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2413,200310,1.9659,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2413,200311,0.3428,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2413,200312,5.5305,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2724,200109,-9.3893,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2724,200110,2.5274,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2724,200111,6.9022,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2724,200112,1.2235,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2724,200201,-1.8265,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2724,200202,-1.0853,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2724,200203,5.0157,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2724,200204,-3.5821,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2724,200205,-0.6966,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2724,200206,-6.0795,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2724,200207,-9.2116,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2724,200208,0.3656,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2724,200209,-10.5647,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2724,200210,6.6191,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2724,200211,5.5396,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2724,200212,-4.9134,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2724,200301,-2.7885,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2724,200302,-1.9782,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2724,200303,0.4036,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2724,200304,8.0402,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2724,200305,6.4186,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2724,200306,1.7483,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2724,200307,2.5773,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2724,200308,2.5963,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2724,200309,-0.7347,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2724,200310,6.1678,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2724,200312,6.3222,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2729,200109,-10.3836,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2729,200110,5.1661,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2729,200111,9.9649,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2729,200112,-0.2553,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2729,200201,-1.7274,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2729,200202,-3.9063,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2729,200203,4.065,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2729,200204,-8.138,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2729,200205,-2.6931,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2729,200206,-7.7203,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2729,200207,-7.6559,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2729,200208,0.0855,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2729,200209,-10.6746,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2729,200210,9.7514,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2729,200211,6.0976,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2729,200212,-7.7997,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2729,200301,-2.4933,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2729,200302,-0.1826,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2729,200303,2.6532,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2729,200304,7.5758,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2729,200305,5.1367,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2729,200306,1.182,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2729,200307,2.8037,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2729,200308,2.6515,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2729,200309,-1.9926,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2729,200310,6.3253,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2729,200312,3.0453,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2731,200109,-7.0413,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2731,200110,-0.874,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2731,200111,5.1433,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2731,200112,2.2633,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2731,200201,-0.9609,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2731,200202,0.0693,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2731,200203,5.1939,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2731,200204,-2.8308,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2731,200205,-0.1355,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2731,200206,-5.9227,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2731,200207,-9.6587,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2731,200208,1.1254,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2731,200209,-11.7647,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2731,200210,5.7658,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2731,200211,6.3884,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2731,200212,-4.2825,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2731,200301,-2.1097,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2731,200302,-3.4483,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2731,200303,0.1786,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2731,200304,8.1105,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2731,200305,7.5845,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2731,200306,1.4854,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2731,200307,1.7504,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2731,200308,1.7203,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2731,200309,-1.1765,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2731,200310,6.1012,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2731,200312,7.8761,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2733,200109,-8.0103,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2733,200110,1.8961,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2733,200111,7.581,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2733,200112,0.8223,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2733,200201,-1.5985,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2733,200202,-2.2092,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2733,200203,3.7209,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2733,200204,-6.278,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2733,200205,-0.8202,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2733,200206,-6.7815,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2733,200207,-7.9554,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2733,200208,0.5654,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2733,200209,-10.8434,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2733,200210,8.8288,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2733,200211,6.2914,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2733,200212,-6.2349,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2733,200301,-2.5985,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2733,200302,-1.463,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2733,200303,1.1354,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2733,200304,8.1174,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2733,200305,5.1118,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2733,200306,1.1236,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2733,200307,1.8868,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2733,200308,1.9259,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2733,200309,-1.0901,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2733,200310,5.5841,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2733,200312,5.8254,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2755,200012,6.8,-8.4715,0.1656,-0.6089,2.8232,10.3134,13.954,6.7,-6.6
2755,200101,0.9363,43.9889,21.5762,20.102,15.3216,2.1535,4.5507,-25.06,16.21
2755,200102,-4.0816,-14.684,-3.2647,-0.6369,-16.1367,-0.7728,1.2034,12.51,12.22
2755,200103,-3.0948,-11.7902,-3.0353,-2.9495,-12.2313,-3.3908,-2.4861,8.35,-7.65
2755,200104,5.489,11.4306,4.5794,3.0459,14.8291,7.3559,5.9413,-7.97,9.87
2755,200105,1.2299,7.5188,7.3479,9.0744,2.3658,3.0852,3.0346,2.12,3.63
2755,200106,-1.4941,1.6936,3.5947,1.8391,-0.1552,-1.5537,-0.9601,0.35,0.5
2755,200107,0.6648,-8.01,-3.3206,-0.7438,-4.2037,-0.7335,-0.8442,5.47,1.28
2755,200108,-3.1132,-7.4087,-3.0609,-1.962,-7.0658,-2.7453,-5.5504,5.54,-3.92
2755,200109,-6.7186,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2755,200110,1.0438,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2755,200111,7.0248,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2755,200112,2.8206,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2755,200201,-2.8195,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2755,200202,-1.8375,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2755,200203,4.532,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2755,200204,-3.77,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2755,200205,-0.0979,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2755,200206,-6.3741,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2755,200207,-6.8134,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2755,200208,1.1249,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2755,200209,-9.9286,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2755,200210,4.9566,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2755,200211,5.4309,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2755,200212,-3.7517,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2755,200301,-3.6257,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2755,200302,-2.4272,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2755,200303,1.1257,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2755,200304,9.7411,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2755,200305,7.3034,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2755,200306,1.8684,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2755,200307,0.3093,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2755,200308,2.261,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2755,200309,-2.0121,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2755,200310,5.4415,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2755,200311,1.85,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2755,200312,4.8453,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2761,199901,5.7956,10.7277,6.1625,8.6679,1.3107,-2.126,-2.1505,3.04,-2.3
2761,199902,-3.4199,-7.0658,-5.1109,-4.2249,-4.996,-2.7635,-3.1612,-0.16,2.34
2761,199903,5.5738,-2.58,-1.6972,-3.2963,2.399,3.1173,1.1557,-1.29,0.23
2761,199904,-0.9317,7.1198,9.538,9.7093,7.32,10.3633,9.3549,-9.06,2.44
2761,199905,-1.7868,4.0518,4.1057,5.0657,1.6299,1.9072,2.1105,-5.28,1.11
2761,199906,4.6282,4.3535,4.1361,3.9522,5.6919,2.1143,2.3336,4.89,1.53
2761,199907,-1.8914,0.8483,1.5041,2.1261,-2.8676,-1.8332,-2.5551,1.51,1.39
2761,199908,2.301,-4.1731,-2.826,-3.2633,-2.7616,-4.1614,-2.9321,2.92,-3.23
2761,199909,-5.3799,0.0939,-1.1307,-3.5938,-0.34,-3.9612,-4.33,6.46,-0.84
2761,199910,7.4847,-0.559,-1.3614,-2.0488,5.5616,2.5456,1.8091,5.47,-1.02
2761,199911,5.1704,18.3451,9.0421,7.6667,6.6886,-1.9359,0.3523,5.62,0.17
2761,199912,4.247,16.3782,7.1653,5.7532,9.6077,0.8211,3.4496,13.19,-13.96
2761,200001,-5.4857,10.2427,4.5864,9.1153,-4.5231,-4.4975,-6.9066,1.86,2.58
2761,200002,-4.5647,24.4588,12.0355,13.8333,6.0672,-5.8884,-4.7632,18.36,-13.38
2761,200003,7.7922,-4.4137,-0.0288,-0.1295,8.5056,13.819,13.8647,-6.39,9.89
2761,200004,-1.1167,-16.9636,-6.8585,-7.0279,-3.5882,1.7858,0.481,-8.58,-1.97
2761,200005,-1.6939,-10.5732,-5.4728,-5.3272,-1.8818,1.7477,1.9792,-9.08,-8.7
2761,200006,2.2975,13.4953,7.8358,6.1428,4.4578,-3.8768,-4.3902,16.6,12.24
2761,200007,-4.6986,-7.0436,0.1569,0.7195,-5.6896,3.2367,3.4024,-0.11,6.5
2761,200008,1.0543,7.7102,4.6923,4.7951,10.9445,7.3994,7.1347,5.71,0.46
2761,200009,-4.9402,-8.8858,-1.8263,-1.8723,-6.1229,0.1208,-0.6104,2.18,2.49
2761,200010,2.3241,-10.8487,-3.9436,-5.5856,-5.3606,0.6695,0.6243,-4.63,-4.78
2761,200011,-2.0189,-21.3223,-7.8815,-6.9662,-16.4442,-1.4918,-1.2806,-2.41,-14.61
2761,200012,4.718,-8.4715,0.1656,-0.6089,2.8232,10.3134,13.954,6.7,-6.6
2761,200101,-3.1493,43.9889,21.5762,20.102,15.3216,2.1535,4.5507,-25.06,16.21
2761,200102,-5.7727,-14.684,-3.2647,-0.6369,-16.1367,-0.7728,1.2034,12.51,12.22
2761,200103,-7.4447,-11.7902,-3.0353,-2.9495,-12.2313,-3.3908,-2.4861,8.35,-7.65
2761,200104,5.3205,11.4306,4.5794,3.0459,14.8291,7.3559,5.9413,-7.97,9.87
2761,200105,0.8353,7.5188,7.3479,9.0744,2.3658,3.0852,3.0346,2.12,3.63
2761,200106,-2.3669,1.6936,3.5947,1.8391,-0.1552,-1.5537,-0.9601,0.35,0.5
2761,200107,0.1212,-8.01,-3.3206,-0.7438,-4.2037,-0.7335,-0.8442,5.47,1.28
2761,200108,-5.9726,-7.4087,-3.0609,-1.962,-7.0658,-2.7453,-5.5504,5.54,-3.92
2761,200109,-4.3155,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2761,200110,2.3402,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2761,200111,6.6843,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2761,200112,0.8778,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2761,200201,-2.2951,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2761,200202,-1.1745,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2761,200203,3.5229,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2761,200204,-5.0021,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2761,200205,-1.9422,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2761,200206,-7.2442,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2761,200207,-5.7985,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2761,200208,0.2523,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2761,200209,-8.9217,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2761,200210,6.423,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2761,200211,3.642,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2761,200212,-5.6265,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2761,200301,-2.508,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2761,200302,-1.04,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2761,200303,3.0991,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2761,200304,4.6749,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2761,200305,4.1068,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2761,200306,0.0481,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2761,200307,1.3333,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2761,200308,-0.0975,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2761,200309,-1.6877,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2761,200310,3.5785,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2761,200311,-0.4798,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2761,200312,5.6717,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2762,199901,5.8347,10.7277,6.1625,8.6679,1.3107,-2.126,-2.1505,3.04,-2.3
2762,199902,-3.4736,-7.0658,-5.1109,-4.2249,-4.996,-2.7635,-3.1612,-0.16,2.34
